Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
7,2011-03-18,27.69,3.406,NA,NA,NA,NA,NA,192.12,8.82,FALSE
7,2011-03-25,25.69,3.414,NA,NA,NA,NA,NA,192.20,8.82,FALSE
7,2011-04-01,24.83,3.461,NA,NA,NA,NA,NA,192.27,8.60,FALSE
7,2011-04-08,30.64,3.532,NA,NA,NA,NA,NA,192.34,8.60,FALSE
7,2011-04-15,27.79,3.611,NA,NA,NA,NA,NA,192.42,8.60,FALSE
7,2011-04-22,31.84,3.636,NA,NA,NA,NA,NA,192.52,8.60,FALSE
7,2011-04-29,26.79,3.663,NA,NA,NA,NA,NA,192.62,8.60,FALSE
7,2011-05-06,26.54,3.735,NA,NA,NA,NA,NA,192.73,8.60,FALSE
7,2011-05-13,36.61,3.767,NA,NA,NA,NA,NA,192.83,8.60,FALSE
7,2011-05-20,36.16,3.828,NA,NA,NA,NA,NA,192.83,8.60,FALSE
7,2011-05-27,37.51,3.795,NA,NA,NA,NA,NA,192.84,8.60,FALSE
7,2011-06-03,45.77,3.763,NA,NA,NA,NA,NA,192.84,8.60,FALSE
7,2011-06-10,53.30,3.735,NA,NA,NA,NA,NA,192.85,8.60,FALSE
7,2011-06-17,48.79,3.697,NA,NA,NA,NA,NA,192.90,8.60,FALSE
7,2011-06-24,46.85,3.661,NA,NA,NA,NA,NA,193.00,8.60,FALSE
7,2011-07-01,58.54,3.597,NA,NA,NA,NA,NA,193.09,8.62,FALSE
7,2011-07-08,59.08,3.54,NA,NA,NA,NA,NA,193.19,8.62,FALSE
7,2011-07-15,54.37,3.532,NA,NA,NA,NA,NA,193.31,8.62,FALSE
7,2011-07-22,56.22,3.545,NA,NA,NA,NA,NA,193.51,8.62,FALSE
7,2011-07-29,56.66,3.547,NA,NA,NA,NA,NA,193.71,8.62,FALSE
7,2011-08-05,55.91,3.554,NA,NA,NA,NA,NA,193.91,8.62,FALSE
7,2011-08-12,54.56,3.542,NA,NA,NA,NA,NA,194.11,8.62,FALSE
7,2011-08-19,56.06,3.499,NA,NA,NA,NA,NA,194.25,8.62,FALSE
7,2011-08-26,57.60,3.485,NA,NA,NA,NA,NA,194.38,8.62,FALSE
7,2011-09-02,53.40,3.511,NA,NA,NA,NA,NA,194.51,8.62,FALSE
7,2011-09-09,45.61,3.566,NA,NA,NA,NA,NA,194.64,8.62,TRUE
7,2011-09-16,43.67,3.596,NA,NA,NA,NA,NA,194.74,8.62,FALSE
7,2011-09-23,43.67,3.581,NA,NA,NA,NA,NA,194.81,8.62,FALSE
7,2011-09-30,47.34,3.538,NA,NA,NA,NA,NA,194.88,8.62,FALSE
7,2011-10-07,40.65,3.498,NA,NA,NA,NA,NA,194.95,8.51,FALSE
7,2011-10-14,32.65,3.491,NA,NA,NA,NA,NA,195.03,8.51,FALSE
7,2011-10-21,37.49,3.548,NA,NA,NA,NA,NA,195.18,8.51,FALSE
7,2011-10-28,28.82,3.55,NA,NA,NA,NA,NA,195.33,8.51,FALSE
7,2011-11-04,23.41,3.527,NA,NA,NA,NA,NA,195.48,8.51,FALSE
7,2011-11-11,19.53,3.505,3307.60,1431.65,143.06,1330.31,1680.90,195.64,8.51,FALSE
7,2011-11-18,29.53,3.479,3221.47,1229.96,7.35,494.15,3947.57,195.72,8.51,FALSE
7,2011-11-25,27.60,3.424,35.94,6.47,41487.59,12.00,905.95,195.77,8.51,TRUE
7,2011-12-02,20.38,3.378,2229.32,6.47,738.42,1630.88,11534.89,195.82,8.51,FALSE
7,2011-12-09,11.17,3.331,3393.21,NA,94.93,589.44,3067.90,195.87,8.51,FALSE
7,2011-12-16,15.20,3.266,2089.28,0.09,168.73,439.97,1899.74,195.98,8.51,FALSE
7,2011-12-23,12.19,3.173,519.82,0.15,483.10,41.51,1313.38,196.17,8.51,FALSE
7,2011-12-30,15.56,3.119,2026.82,17021.30,113.19,144.93,1178.13,196.36,8.51,TRUE
7,2012-01-06,18.67,3.095,2373.44,11519.36,7.26,162.72,4504.47,196.55,8.26,FALSE
7,2012-01-13,7.46,3.077,3167.26,5926.48,0.54,191.84,1415.69,196.73,8.26,FALSE
7,2012-01-20,27.41,3.055,1967.73,2791.50,0.73,213.86,4297.27,196.78,8.26,FALSE
7,2012-01-27,26.90,3.038,747.21,559.46,NA,47.00,2332.92,196.83,8.26,FALSE
7,2012-02-03,22.20,3.031,56917.70,1839.82,4.53,16241.73,2414.97,196.87,8.26,FALSE
7,2012-02-10,18.79,3.103,13100.37,3096.60,1.73,4854.70,6266.04,196.92,8.26,TRUE
7,2012-02-17,27.03,3.113,5453.54,4918.31,1.88,1838.98,5303.89,196.94,8.26,FALSE
7,2012-02-24,24.41,3.129,10170.57,4331.71,93.06,2699.15,3456.70,196.95,8.26,FALSE
7,2012-03-02,21.64,3.191,41848.34,2326.08,139.20,15505.00,1348.86,196.96,8.26,FALSE
7,2012-03-09,30.10,3.286,12144.90,1178.96,2.18,996.02,2221.16,196.96,8.26,FALSE
7,2012-03-16,37.29,3.486,2980.91,3.28,2.55,3440.61,1127.01,197.05,8.26,FALSE
7,2012-03-23,35.06,3.664,8458.87,NA,3.84,293.35,1493.28,197.23,8.26,FALSE
7,2012-03-30,44.99,3.75,8460.02,2.40,9.25,385.22,1666.60,197.41,8.26,FALSE
7,2012-04-06,44.29,3.854,7550.89,NA,21.98,1156.20,3500.91,197.60,8.09,FALSE
7,2012-04-13,41.43,3.901,1662.20,1555.57,15.47,776.66,1377.63,197.78,8.09,FALSE
7,2012-04-20,39.30,3.936,2114.64,863.38,14.21,549.62,1509.05,197.72,8.09,FALSE
7,2012-04-27,51.49,3.927,819.48,NA,45.94,49.82,1209.89,197.66,8.09,FALSE
7,2012-05-04,45.38,3.903,6018.32,NA,69.97,1590.01,1521.53,197.61,8.09,FALSE
7,2012-05-11,48.54,3.87,24426.80,NA,4.80,402.53,2012.64,197.55,8.09,FALSE
7,2012-05-18,49.41,3.837,3225.22,NA,24.83,508.10,1897.92,197.56,8.09,FALSE
7,2012-05-25,50.60,3.804,5126.54,NA,90.05,483.27,2236.31,197.59,8.09,FALSE
7,2012-06-01,55.06,3.764,2427.12,NA,98.67,1349.72,2112.74,197.62,8.09,FALSE
7,2012-06-08,63.07,3.741,3729.69,76.60,0.12,444.64,3495.06,197.66,8.09,FALSE
7,2012-06-15,59.33,3.723,16717.38,119.40,0.65,677.29,1144.07,197.69,8.09,FALSE
7,2012-06-22,63.69,3.735,12407.71,352.10,0.09,1239.04,1533.86,197.74,8.09,FALSE
7,2012-06-29,68.84,3.693,1246.74,425.60,NA,42.00,1200.17,197.79,8.09,FALSE
7,2012-07-06,64.67,3.646,2779.97,326.20,5.07,2112.68,1548.33,197.83,7.87,FALSE
7,2012-07-13,64.21,3.613,1562.86,85.70,0.35,424.66,57029.78,197.88,7.87,FALSE
7,2012-07-20,62.87,3.585,1182.59,114.37,11.37,198.49,2423.07,197.93,7.87,FALSE
7,2012-07-27,64.60,3.57,1064.81,688.66,3.45,1264.45,2007.50,197.98,7.87,FALSE
7,2012-08-03,61.83,3.528,9468.47,109.88,2.88,8606.99,1605.62,198.03,7.87,FALSE
7,2012-08-10,63.41,3.509,4032.28,26.20,55.79,2124.61,960.59,198.08,7.87,FALSE
7,2012-08-17,59.66,3.545,1266.82,34.60,46.86,1649.91,1421.44,198.10,7.87,FALSE
7,2012-08-24,59.27,3.558,2534.52,19.60,1.86,1627.26,3915.85,198.10,7.87,FALSE
7,2012-08-31,60.46,3.556,6246.07,9.00,16.35,2482.01,1225.36,198.10,7.87,FALSE
7,2012-09-07,57.84,3.596,5069.74,NA,10.15,817.15,2158.82,198.10,7.87,TRUE
7,2012-09-14,53.66,3.659,3180.52,NA,5.03,709.04,5384.10,198.13,7.87,FALSE
7,2012-09-21,51.77,3.765,4113.14,12.00,3.00,344.20,4693.52,198.36,7.87,FALSE
7,2012-09-28,50.64,3.789,3735.20,6.91,4.50,917.20,1793.35,198.59,7.87,FALSE
7,2012-10-05,48.43,3.779,2955.56,NA,9.90,2240.78,1324.84,198.82,7.56,FALSE
7,2012-10-12,41.43,3.76,302.62,NA,3.72,375.75,514.23,199.05,7.56,FALSE
7,2012-10-19,43.01,3.75,2034.63,NA,0.50,298.55,4163.41,199.15,7.56,FALSE
7,2012-10-26,42.53,3.686,2818.42,24.03,2.97,343.26,1064.56,199.22,7.56,FALSE
7,2012-11-02,37.20,3.604,3335.15,1937.31,5.02,282.71,1127.18,199.29,7.56,FALSE
7,2012-11-09,36.89,3.545,1797.81,3661.28,10.00,501.33,3222.63,199.36,7.56,FALSE
7,2012-11-16,23.91,3.479,4971.72,723.12,7.28,845.51,1710.22,199.43,7.56,FALSE
7,2012-11-23,34.81,3.45,295.50,NA,44081.25,78.08,623.37,199.50,7.56,TRUE
7,2012-11-30,28.10,3.436,3839.63,NA,14836.66,88.68,6046.28,199.56,7.56,FALSE
7,2012-12-07,34.19,3.373,4599.98,NA,116.00,368.57,4274.79,199.63,7.56,FALSE
7,2012-12-14,20.93,3.303,1463.18,NA,26.00,3.97,1049.36,199.72,7.56,FALSE
7,2012-12-21,12.57,3.218,1066.13,NA,29.64,40.60,475.96,199.94,7.56,FALSE
7,2012-12-28,2.32,3.108,7153.00,7398.79,106.33,24.43,1286.48,200.17,7.56,TRUE
7,2013-01-04,-6.08,3.034,1390.63,11904.04,37.82,65.08,1446.44,200.39,7.11,FALSE
7,2013-01-11,-6.61,2.957,2117.01,8298.08,8.61,15.26,745.42,200.62,7.11,FALSE
7,2013-01-18,-7.29,2.889,6630.25,3626.32,1.96,1174.23,1513.31,200.74,7.11,FALSE
7,2013-01-25,4.00,2.872,717.12,1046.55,0.60,20.88,826.28,200.82,7.11,FALSE
7,2013-02-01,25.67,2.998,4389.12,316.88,113.68,4128.61,1238.01,200.89,7.11,FALSE
7,2013-02-08,11.26,3.214,30907.52,185.19,392.36,16519.53,2304.12,200.97,7.11,TRUE
7,2013-02-15,13.73,3.391,8906.51,490.37,0.24,959.51,3846.26,201.04,7.11,FALSE
7,2013-02-22,13.39,3.563,7919.43,642.57,46.54,3475.28,1450.55,201.10,7.11,FALSE
7,2013-03-01,11.94,3.638,3789.54,99.08,0.40,33.38,959.83,201.15,7.11,FALSE
7,2013-03-08,24.24,3.624,9370.38,85.98,107.66,2891.20,1385.72,201.21,7.11,FALSE
7,2013-03-15,30.09,3.607,2521.46,NA,219.71,879.39,1203.71,201.24,7.11,FALSE
7,2013-03-22,30.94,3.609,4514.13,NA,677.30,133.33,983.16,201.20,7.11,FALSE
7,2013-03-29,26.56,3.605,7886.02,NA,420.10,69.41,2403.73,201.16,7.11,FALSE
7,2013-04-05,39.30,3.633,6121.49,979.92,152.85,161.59,986.23,201.11,6.95,FALSE
7,2013-04-12,34.79,3.642,1731.11,28.55,25.47,89.14,1032.44,201.07,6.95,FALSE
7,2013-04-19,29.70,3.603,1726.61,0.03,28.68,188.07,1130.11,201.07,6.95,FALSE
7,2013-04-26,35.70,3.568,738.97,NA,54.04,21.20,471.40,201.07,6.95,FALSE
7,2013-05-03,42.36,3.573,4661.74,NA,25.74,1145.37,917.91,NA,NA,FALSE
7,2013-05-10,44.11,3.609,4441.63,85.76,18.25,153.84,3820.86,NA,NA,FALSE
7,2013-05-17,53.23,3.703,3048.39,2.00,6.64,405.44,1236.57,NA,NA,FALSE
7,2013-05-24,50.09,3.884,1557.79,4.00,177.08,596.22,1440.80,NA,NA,FALSE
7,2013-05-31,50.70,3.87,2350.78,-7.76,91.59,166.86,540.89,NA,NA,FALSE
7,2013-06-07,50.92,3.825,4849.33,148.68,75.64,2043.97,2240.29,NA,NA,FALSE
7,2013-06-14,54.81,3.797,2143.04,196.29,157.00,605.85,1250.24,NA,NA,FALSE
7,2013-06-21,52.16,3.736,1434.01,116.52,92.13,471.28,2812.28,NA,NA,FALSE
7,2013-06-28,55.28,3.691,2817.60,750.96,NA,272.82,1057.35,NA,NA,FALSE
7,2013-07-05,53.86,3.637,3764.78,977.99,163.96,2038.56,1154.49,NA,NA,FALSE
7,2013-07-12,59.99,3.583,918.12,732.41,55.68,470.11,1397.18,NA,NA,FALSE
7,2013-07-19,55.22,3.585,460.90,250.72,13.75,310.91,778.74,NA,NA,FALSE
7,2013-07-26,56.69,3.582,180.87,54.56,NA,36.65,877.99,NA,NA,FALSE
